Sensors' Acquisition [Hz]: Acc@26.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
10:01:08.102,,-18,-25,1063
10:01:08.140,,-18,-24,1063
10:01:08.178,,-17,-25,1062
10:01:08.216,,-18,-25,1063
10:01:08.254,,-18,-25,1062
10:01:08.292,,-18,-25,1063
10:01:08.330,,-17,-25,1062
10:01:08.368,,-18,-25,1063
10:01:08.406,,-18,-25,1062
10:01:08.444,,-18,-25,1063
10:01:08.482,,-18,-24,1063
10:01:08.520,,-17,-25,1062
10:01:08.558,,-18,-25,1063
10:01:08.596,,-17,-25,1063
10:01:08.634,,-18,-25,1063
10:01:08.672,,-18,-25,1063
10:01:08.710,,-17,-25,1063
10:01:08.748,,-17,-25,1063
10:01:08.786,,-17,-25,1062
10:01:08.824,,-18,-25,1063
10:01:08.862,,-17,-25,1063
10:01:08.900,,-17,-25,1063
10:01:08.938,,-17,-25,1063
10:01:08.976,,-18,-25,1062
10:01:09.014,,-17,-25,1063
10:01:09.052,,-18,-25,1063
10:01:09.090,,-17,-25,1062
10:01:09.128,,-17,-26,1062
10:01:09.166,,-18,-24,1063
10:01:09.204,,-18,-25,1063
10:01:09.242,,-18,-25,1062
10:01:09.280,,-18,-25,1063
10:01:09.318,,-18,-25,1063
10:01:09.356,,-17,-25,1063
10:01:09.394,,-18,-25,1064
10:01:09.432,,-18,-25,1063
10:01:09.470,,-17,-25,1063
10:01:09.508,,-18,-25,1063
10:01:09.546,,-17,-25,1063
10:01:09.584,,-17,-25,1063
10:01:09.622,,-18,-25,1063
10:01:09.660,,-18,-25,1063
