Sensors' Acquisition [Hz]: Acc@26.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
09:58:40.102,,-18,-23,1061
09:58:40.140,,-18,-23,1061
09:58:40.178,,-18,-23,1061
09:58:40.216,,-18,-23,1061
09:58:40.254,,-17,-24,1061
09:58:40.292,,-18,-24,1061
09:58:40.330,,-18,-24,1061
09:58:40.368,,-18,-23,1061
09:58:40.406,,-18,-23,1061
09:58:40.444,,-18,-23,1061
09:58:40.482,,-17,-23,1060
09:58:40.520,,-17,-23,1061
09:58:40.558,,-18,-23,1061
09:58:40.596,,-18,-23,1060
09:58:40.634,,-18,-23,1061
09:58:40.672,,-18,-24,1062
09:58:40.710,,-18,-23,1061
09:58:40.748,,-18,-23,1061
09:58:40.786,,-18,-23,1062
09:58:40.824,,-18,-23,1061
09:58:40.862,,-18,-23,1062
09:58:40.900,,-18,-23,1061
09:58:40.938,,-18,-23,1061
09:58:40.976,,-17,-23,1062
09:58:41.014,,-18,-23,1062
09:58:41.052,,-18,-23,1061
09:58:41.090,,-18,-23,1062
09:58:41.128,,-18,-23,1062
09:58:41.166,,-18,-23,1061
09:58:41.204,,-18,-23,1062
09:58:41.242,,-18,-23,1062
09:58:41.280,,-18,-23,1061
09:58:41.318,,-18,-23,1062
09:58:41.356,,-18,-24,1061
09:58:41.394,,-18,-23,1061
09:58:41.432,,-17,-23,1062
09:58:41.470,,-17,-24,1062
09:58:41.508,,-17,-23,1062
09:58:41.546,,-18,-23,1061
09:58:41.584,,-18,-24,1061
09:58:41.621,,-18,-24,1061
09:58:41.659,,-18,-23,1061
09:58:41.697,,-18,-23,1061
09:58:41.735,,-17,-23,1061
09:58:41.773,,-18,-23,1062
09:58:41.811,,-18,-24,1061
09:58:41.849,,-18,-23,1061
09:58:41.887,,-18,-23,1061
09:58:41.925,,-18,-23,1062
09:58:41.963,,-18,-23,1061
09:58:42.001,,-18,-23,1062
09:58:42.039,,-18,-24,1062
09:58:42.077,,-18,-23,1062
09:58:42.115,,-18,-23,1061
09:58:42.153,,-18,-24,1062
09:58:42.191,,-18,-24,1062
09:58:42.229,,-18,-23,1062
09:58:42.267,,-18,-23,1062
09:58:42.305,,-17,-23,1062
09:58:42.343,,-18,-23,1061
09:58:42.381,,-18,-23,1062
09:58:42.419,,-18,-23,1062
09:58:42.457,,-18,-24,1062
09:58:42.495,,-18,-23,1062
09:58:42.533,,-18,-23,1061
09:58:42.571,,-18,-23,1062
09:58:42.609,,-18,-23,1062
09:58:42.647,,-18,-23,1061
09:58:42.685,,-18,-23,1062
09:58:42.723,,-17,-24,1061
09:58:42.761,,-18,-23,1062
09:58:42.799,,-18,-23,1061
09:58:42.837,,-18,-23,1061
09:58:42.875,,-17,-24,1061
09:58:42.913,,-18,-23,1061
09:58:42.951,,-18,-23,1061
09:58:42.989,,-18,-24,1061
09:58:43.027,,-18,-23,1061
09:58:43.065,,-18,-23,1061
09:58:43.103,,-17,-24,1060
09:58:43.141,,-17,-23,1061
09:58:43.179,,-18,-23,1061
09:58:43.217,,-18,-23,1060
09:58:43.255,,-18,-23,1061
09:58:43.293,,-18,-23,1061
09:58:43.331,,-18,-23,1061
09:58:43.369,,-18,-23,1061
09:58:43.407,,-18,-23,1061
09:58:43.445,,-17,-23,1061
09:58:43.483,,-18,-23,1062
09:58:43.521,,-18,-23,1061
09:58:43.559,,-18,-23,1062
09:58:43.597,,-18,-23,1062
09:58:43.635,,-18,-23,1061
09:58:43.673,,-17,-23,1061
09:58:43.711,,-17,-23,1062
09:58:43.749,,-18,-23,1062
09:58:43.787,,-17,-23,1061
09:58:43.825,,-17,-24,1061
09:58:43.863,,-18,-23,1062
09:58:43.901,,-18,-23,1061
09:58:43.939,,-17,-24,1062
09:58:43.977,,-18,-23,1062
09:58:44.015,,-18,-23,1062
09:58:44.053,,-17,-23,1062
09:58:44.091,,-17,-23,1062
09:58:44.129,,-17,-23,1062
09:58:44.167,,-18,-23,1062
09:58:44.205,,-18,-23,1062
09:58:44.243,,-18,-23,1062
09:58:44.281,,-18,-23,1061
09:58:44.319,,-18,-23,1062
09:58:44.357,,-18,-23,1062
09:58:44.395,,-18,-23,1061
09:58:44.433,,-18,-23,1062
09:58:44.471,,-18,-23,1062
09:58:44.509,,-18,-24,1062
09:58:44.547,,-18,-23,1061
09:58:44.585,,-18,-23,1062
09:58:44.623,,-18,-23,1062
09:58:44.661,,-18,-23,1062
09:58:44.699,,-18,-23,1062
09:58:44.737,,-18,-23,1062
09:58:44.865,,-17,-23,1061
09:58:44.866,,-17,-23,1061
09:58:44.867,,-17,-23,1061
09:58:44.889,,-18,-24,1062
09:58:44.927,,-18,-23,1062
09:58:44.965,,-18,-23,1063
09:58:45.003,,-18,-23,1062
09:58:45.041,,-18,-23,1063
09:58:45.079,,-18,-24,1062
09:58:45.117,,-17,-23,1062
09:58:45.155,,-18,-23,1063
09:58:45.193,,-17,-23,1063
09:58:45.231,,-18,-23,1062
09:58:45.269,,-18,-23,1063
09:58:45.307,,-18,-23,1063
09:58:45.345,,-17,-23,1062
09:58:45.383,,-18,-23,1062
09:58:45.421,,-18,-23,1062
09:58:45.459,,-18,-23,1063
09:58:45.497,,-17,-23,1063
09:58:45.535,,-17,-23,1062
09:58:45.573,,-18,-23,1063
09:58:45.611,,-18,-23,1062
09:58:45.649,,-18,-23,1063
09:58:45.687,,-17,-23,1062
09:58:45.725,,-18,-23,1063
09:58:45.763,,-17,-23,1062
09:58:45.801,,-18,-23,1062
09:58:45.839,,-17,-23,1063
09:58:45.877,,-18,-23,1063
09:58:45.915,,-18,-23,1063
09:58:45.953,,-18,-23,1062
09:58:45.991,,-18,-23,1063
09:58:46.029,,-17,-24,1062
09:58:46.067,,-17,-23,1062
09:58:46.105,,-17,-23,1063
09:58:46.143,,-18,-23,1063
09:58:46.181,,-17,-23,1062
09:58:46.219,,-18,-23,1062
09:58:46.257,,-18,-23,1062
09:58:46.295,,-17,-23,1062
09:58:46.333,,-18,-23,1062
09:58:46.371,,-18,-24,1062
09:58:46.409,,-18,-23,1062
09:58:46.447,,-18,-23,1063
09:58:46.485,,-17,-23,1063
09:58:46.523,,-18,-23,1062
09:58:46.561,,-17,-23,1062
09:58:46.599,,-18,-23,1063
09:58:46.637,,-18,-23,1063
09:58:46.675,,-17,-23,1062
09:58:46.713,,-17,-23,1062
09:58:46.751,,-18,-23,1063
09:58:46.789,,-18,-23,1062
09:58:46.827,,-18,-23,1062
09:58:46.865,,-17,-23,1063
